customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_label
CLR-10125,272,5,428.36,2,3,2,7,Other
CLR-10127,579,4,386.5,1,2,2,5,Lost
CLR-10128,59,27,3359.32,4,5,5,14,Champions
CLR-10129,28,13,1940.0,5,5,5,15,Champions
CLR-10130,39,3,235.46,4,2,1,7,New Customers
CLR-10132,233,11,2416.36,2,4,5,11,At Risk
CLR-10133,132,3,313.35,3,2,2,7,Potential Loyalists
CLR-10134,48,3,254.14,4,2,2,8,New Customers
CLR-10135,460,7,1441.73,1,3,4,8,At Risk
CLR-10136,3,4,526.89,5,2,2,9,New Customers
CLR-10137,118,15,1352.51,3,5,4,12,Loyal Customers
CLR-10138,73,12,1435.24,3,4,4,11,Loyal Customers
CLR-10139,83,12,888.13,3,4,3,10,Loyal Customers
CLR-10140,70,2,278.7,4,2,2,8,New Customers
CLR-10141,34,14,1718.13,4,5,5,14,Champions
CLR-10142,591,2,181.22,1,2,1,4,Lost
CLR-10143,134,8,838.17,3,4,3,10,Loyal Customers
CLR-10144,13,12,1306.87,5,4,4,13,Champions
CLR-10145,3,5,489.04,5,3,2,10,Potential Loyalists
CLR-10146,104,10,917.11,3,4,4,11,Loyal Customers
CLR-10147,607,5,653.03,1,3,3,7,At Risk
CLR-10148,421,4,769.25,1,2,3,6,Lost
CLR-10149,9,8,947.55,5,4,4,13,Champions
CLR-10150,260,4,593.77,2,2,3,7,Lost
CLR-10151,30,4,908.95,4,2,4,10,New Customers
CLR-10152,386,7,833.59,1,3,3,7,At Risk
CLR-10153,45,2,293.8,4,2,2,8,New Customers
CLR-10154,17,1,223.46,5,1,1,7,New Customers
CLR-10155,13,29,2886.72,5,5,5,15,Champions
CLR-10156,355,14,1439.75,2,5,4,11,At Risk
CLR-10157,240,1,257.9,2,1,2,5,Lost
CLR-10158,194,3,319.82,2,2,2,6,Lost
CLR-10159,211,2,417.23,2,2,2,6,Lost
CLR-10160,31,5,399.92,4,3,2,9,Potential Loyalists
CLR-10162,174,5,930.41,2,3,4,9,At Risk
CLR-10163,47,21,2246.6,4,5,5,14,Champions
CLR-10164,38,6,724.1,4,3,3,10,Loyal Customers
CLR-10165,198,16,1839.3,2,5,5,12,At Risk
CLR-10166,11,8,903.88,5,4,4,13,Champions
CLR-10167,40,9,897.27,4,4,3,11,Loyal Customers
CLR-10168,414,5,490.08,1,3,2,6,Other
CLR-10169,4,4,493.26,5,2,2,9,New Customers
CLR-10170,368,33,3513.34,2,5,5,12,At Risk
CLR-10171,512,12,1502.92,1,4,5,10,At Risk
CLR-10172,302,6,464.91,2,3,2,7,Other
CLR-10173,878,1,147.8,1,1,1,3,Lost
CLR-10174,69,2,180.8,4,2,1,7,New Customers
CLR-10175,32,6,845.0,4,3,3,10,Loyal Customers
CLR-10176,916,2,183.32,1,2,1,4,Lost
CLR-10177,200,1,23.9,2,1,1,4,Lost
CLR-10178,99,6,711.06,3,3,3,9,Loyal Customers
CLR-10179,508,1,96.72,1,1,1,3,Lost
CLR-10180,4,24,2414.0,5,5,5,15,Champions
CLR-10181,52,36,4244.97,4,5,5,14,Champions
CLR-10182,14,18,1991.83,5,5,5,15,Champions
CLR-10183,44,1,146.61,4,1,1,6,New Customers
CLR-10184,8,7,638.43,5,3,3,11,Loyal Customers
CLR-10185,141,3,402.34,3,2,2,7,Potential Loyalists
CLR-10186,210,5,550.04,2,3,3,8,At Risk
CLR-10187,19,24,2272.85,5,5,5,15,Champions
CLR-10189,437,23,2264.18,1,5,5,11,At Risk
CLR-10190,133,15,1740.56,3,5,5,13,Loyal Customers
CLR-10191,8,14,1584.22,5,5,5,15,Champions
CLR-10192,438,1,121.8,1,1,1,3,Lost
CLR-10193,36,20,2666.1,4,5,5,14,Champions
CLR-10194,419,4,453.58,1,2,2,5,Lost
CLR-10195,36,1,232.11,4,1,1,6,New Customers
CLR-10196,72,1,190.62,3,1,1,5,Other
CLR-10197,64,12,1297.02,4,4,4,12,Champions
CLR-10198,241,7,1025.02,2,3,4,9,At Risk
CLR-10199,10,4,417.11,5,2,2,9,New Customers
CLR-10200,326,5,625.14,2,3,3,8,At Risk
CLR-10201,30,5,1221.48,4,3,4,11,Loyal Customers
CLR-10202,225,1,122.32,2,1,1,4,Lost
CLR-10203,71,19,2659.82,3,5,5,13,Loyal Customers
CLR-10204,55,4,443.18,4,2,2,8,New Customers
CLR-10205,68,1,56.9,4,1,1,6,New Customers
CLR-10206,196,2,215.47,2,2,1,5,Lost
CLR-10207,760,1,134.9,1,1,1,3,Lost
CLR-10208,103,6,489.37,3,3,2,8,Potential Loyalists
CLR-10209,765,1,34.32,1,1,1,3,Lost
CLR-10210,137,4,479.34,3,2,2,7,Potential Loyalists
CLR-10211,120,6,659.8,3,3,3,9,Loyal Customers
CLR-10212,1,35,3742.22,5,5,5,15,Champions
CLR-10213,40,2,915.6,4,2,4,10,New Customers
CLR-10214,16,15,1594.3,5,5,5,15,Champions
CLR-10215,378,1,138.9,2,1,1,4,Lost
CLR-10216,12,12,1239.53,5,4,4,13,Champions
CLR-10217,104,1,97.9,3,1,1,5,Other
CLR-10218,537,4,243.46,1,2,1,4,Lost
CLR-10219,386,12,1631.77,1,4,5,10,At Risk
CLR-10220,23,23,2996.33,5,5,5,15,Champions
CLR-10221,65,1,60.9,4,1,1,6,New Customers
CLR-10222,146,17,2164.22,3,5,5,13,Loyal Customers
CLR-10223,11,12,1803.86,5,4,5,14,Champions
CLR-10224,238,6,583.63,2,3,3,8,At Risk
CLR-10225,17,13,1586.89,5,5,5,15,Champions
CLR-10226,446,9,1192.74,1,4,4,9,At Risk
CLR-10227,339,3,543.45,2,2,3,7,Lost
CLR-10228,13,4,237.03,5,2,1,8,New Customers
CLR-10229,3,2,460.7,5,2,2,9,New Customers
CLR-10230,437,4,570.42,1,2,3,6,Lost
CLR-10231,11,19,1936.48,5,5,5,15,Champions
CLR-10232,642,1,42.42,1,1,1,3,Lost
CLR-10233,51,12,1302.04,4,4,4,12,Champions
CLR-10234,77,18,1591.17,3,5,5,13,Loyal Customers
CLR-10235,51,1,158.24,4,1,1,6,New Customers
CLR-10236,222,9,676.31,2,4,3,9,At Risk
CLR-10237,65,15,1574.31,4,5,5,14,Champions
CLR-10238,101,7,776.64,3,3,3,9,Loyal Customers
CLR-10239,191,7,490.64,2,3,2,7,Other
CLR-10240,89,11,880.25,3,4,3,10,Loyal Customers
CLR-10241,351,16,1704.7,2,5,5,12,At Risk
CLR-10242,17,9,1070.23,5,4,4,13,Champions
CLR-10243,5,3,267.53,5,2,2,9,New Customers
CLR-10244,4,13,1743.99,5,5,5,15,Champions
CLR-10245,159,9,1205.44,3,4,4,11,Loyal Customers
CLR-10246,30,13,1583.85,4,5,5,14,Champions
CLR-10247,118,4,255.38,3,2,2,7,Potential Loyalists
CLR-10248,23,23,3519.67,5,5,5,15,Champions
CLR-10249,70,9,1021.39,4,4,4,12,Champions
CLR-10250,56,15,1229.1,4,5,4,13,Champions
CLR-10251,15,21,2546.81,5,5,5,15,Champions
CLR-10253,0,10,1282.41,5,4,4,13,Champions
CLR-10254,3,11,951.67,5,4,4,13,Champions
CLR-10255,137,25,2896.5,3,5,5,13,Loyal Customers
CLR-10256,14,5,751.68,5,3,3,11,Loyal Customers
CLR-10257,24,4,545.57,5,2,3,10,New Customers
CLR-10258,49,1,88.9,4,1,1,6,New Customers
CLR-10259,45,16,1749.5,4,5,5,14,Champions
CLR-10260,53,12,1745.31,4,4,5,13,Champions
CLR-10261,6,3,152.32,5,2,1,8,New Customers
CLR-10262,194,9,1240.84,2,4,4,10,At Risk
CLR-10263,138,7,650.23,3,3,3,9,Loyal Customers
CLR-10264,466,5,1008.24,1,3,4,8,At Risk
CLR-10265,227,7,1201.9,2,3,4,9,At Risk
CLR-10266,239,7,906.32,2,3,4,9,At Risk
CLR-10267,7,2,310.82,5,2,2,9,New Customers
CLR-10268,395,7,948.99,1,3,4,8,At Risk
CLR-10269,76,8,832.15,3,4,3,10,Loyal Customers
CLR-10270,41,6,460.19,4,3,2,9,Potential Loyalists
CLR-10271,66,4,365.05,4,2,2,8,New Customers
CLR-10272,248,7,1333.16,2,3,4,9,At Risk
CLR-10273,114,12,1433.64,3,4,4,11,Loyal Customers
CLR-10274,350,1,28.63,2,1,1,4,Lost
CLR-10275,57,16,1512.28,4,5,5,14,Champions
CLR-10276,0,31,3884.78,5,5,5,15,Champions
CLR-10277,415,11,722.04,1,4,3,8,At Risk
CLR-10278,551,4,326.07,1,2,2,5,Lost
CLR-10279,267,21,2591.0,2,5,5,12,At Risk
CLR-10280,223,25,3183.37,2,5,5,12,At Risk
CLR-10281,17,5,408.3,5,3,2,10,Potential Loyalists
CLR-10282,15,9,902.02,5,4,4,13,Champions
CLR-10283,14,17,2062.66,5,5,5,15,Champions
CLR-10284,238,4,279.87,2,2,2,6,Lost
CLR-10285,573,2,94.82,1,2,1,4,Lost
CLR-10286,98,1,170.7,3,1,1,5,Other
CLR-10287,254,9,896.59,2,4,3,9,At Risk
CLR-10288,18,28,3958.25,5,5,5,15,Champions
CLR-10290,6,10,1325.58,5,4,4,13,Champions
CLR-10291,45,4,337.61,4,2,2,8,New Customers
CLR-10292,444,5,636.56,1,3,3,7,At Risk
CLR-10293,531,3,226.51,1,2,1,4,Lost
CLR-10294,164,6,495.42,2,3,2,7,Other
CLR-10295,29,22,2480.57,5,5,5,15,Champions
CLR-10297,349,14,1852.18,2,5,5,12,At Risk
CLR-10298,257,9,1411.4,2,4,4,10,At Risk
CLR-10299,155,4,389.45,3,2,2,7,Potential Loyalists
CLR-10300,778,2,240.14,1,2,1,4,Lost
CLR-10301,258,1,63.67,2,1,1,4,Lost
CLR-10302,477,11,977.65,1,4,4,9,At Risk
CLR-10303,639,3,300.13,1,2,2,5,Lost
CLR-10304,81,12,1567.78,3,4,5,12,Loyal Customers
CLR-10305,62,6,848.99,4,3,3,10,Loyal Customers
CLR-10306,14,4,254.82,5,2,2,9,New Customers
CLR-10307,276,4,421.61,2,2,2,6,Lost
CLR-10308,162,5,324.54,3,3,2,8,Potential Loyalists
CLR-10309,212,17,1875.66,2,5,5,12,At Risk
CLR-10310,19,1,54.9,5,1,1,7,New Customers
CLR-10311,153,6,618.32,3,3,3,9,Loyal Customers
CLR-10312,242,12,1582.08,2,4,5,11,At Risk
CLR-10313,32,3,582.5,4,2,3,9,New Customers
CLR-10314,85,13,1212.2,3,5,4,12,Loyal Customers
CLR-10315,495,1,353.7,1,1,2,4,Lost
CLR-10316,73,8,1062.9,3,4,4,11,Loyal Customers
CLR-10317,4,13,2333.03,5,5,5,15,Champions
CLR-10318,108,6,990.72,3,3,4,10,Loyal Customers
CLR-10319,7,10,1074.26,5,4,4,13,Champions
CLR-10320,508,6,776.04,1,3,3,7,At Risk
CLR-10321,2,14,2021.14,5,5,5,15,Champions
CLR-10322,438,2,143.93,1,2,1,4,Lost
CLR-10323,196,1,31.36,2,1,1,4,Lost
CLR-10324,24,12,1277.22,5,4,4,13,Champions
CLR-10325,410,3,263.6,1,2,2,5,Lost
CLR-10326,139,4,255.84,3,2,2,7,Potential Loyalists
CLR-10327,129,17,1943.87,3,5,5,13,Loyal Customers
CLR-10328,131,12,1192.73,3,4,4,11,Loyal Customers
CLR-10329,67,4,807.14,4,2,3,9,New Customers
CLR-10330,170,5,454.81,2,3,2,7,Other
CLR-10331,545,2,130.58,1,2,1,4,Lost
CLR-10332,6,21,2276.11,5,5,5,15,Champions
CLR-10333,25,33,3437.57,5,5,5,15,Champions
CLR-10334,113,8,557.3,3,4,3,10,Loyal Customers
CLR-10335,20,1,198.9,5,1,1,7,New Customers
CLR-10336,18,3,158.04,5,2,1,8,New Customers
CLR-10337,27,17,1977.99,5,5,5,15,Champions
CLR-10338,112,9,752.98,3,4,3,10,Loyal Customers
CLR-10339,474,15,1794.39,1,5,5,11,At Risk
CLR-10341,119,15,2150.98,3,5,5,13,Loyal Customers
CLR-10343,56,1,53.9,4,1,1,6,New Customers
CLR-10344,128,5,610.21,3,3,3,9,Loyal Customers
CLR-10346,223,5,525.34,2,3,2,7,Other
CLR-10347,94,5,480.42,3,3,2,8,Potential Loyalists
CLR-10348,104,8,1118.73,3,4,4,11,Loyal Customers
CLR-10349,48,11,2270.32,4,4,5,13,Champions
CLR-10350,619,2,476.7,1,2,2,5,Lost
CLR-10351,61,3,308.21,4,2,2,8,New Customers
CLR-10352,190,5,814.29,2,3,3,8,At Risk
CLR-10353,961,1,167.9,1,1,1,3,Lost
CLR-10354,51,10,1008.31,4,4,4,12,Champions
CLR-10355,542,1,62.91,1,1,1,3,Lost
CLR-10356,56,1,45.43,4,1,1,6,New Customers
CLR-10357,636,2,185.8,1,2,1,4,Lost
CLR-10358,730,1,29.52,1,1,1,3,Lost
CLR-10359,80,3,590.12,3,2,3,8,Potential Loyalists
CLR-10360,45,27,3416.26,4,5,5,14,Champions
CLR-10361,7,7,969.92,5,3,4,12,Loyal Customers
CLR-10362,394,5,835.9,1,3,3,7,At Risk
CLR-10363,86,4,390.92,3,2,2,7,Potential Loyalists
CLR-10364,44,5,1290.24,4,3,4,11,Loyal Customers
CLR-10365,2,4,434.24,5,2,2,9,New Customers
CLR-10366,14,15,2239.61,5,5,5,15,Champions
CLR-10367,513,6,626.03,1,3,3,7,At Risk
CLR-10368,53,5,433.49,4,3,2,9,Potential Loyalists
CLR-10369,95,22,2906.82,3,5,5,13,Loyal Customers
CLR-10370,237,6,569.52,2,3,3,8,At Risk
CLR-10371,26,3,423.64,5,2,2,9,New Customers
CLR-10372,10,3,281.58,5,2,2,9,New Customers
CLR-10373,105,1,41.9,3,1,1,5,Other
CLR-10374,563,6,553.27,1,3,3,7,At Risk
CLR-10375,19,8,1003.58,5,4,4,13,Champions
CLR-10376,48,10,750.89,4,4,3,11,Loyal Customers
CLR-10377,451,13,1982.91,1,5,5,11,At Risk
CLR-10378,142,6,506.79,3,3,2,8,Potential Loyalists
CLR-10379,95,13,1730.68,3,5,5,13,Loyal Customers
CLR-10380,71,29,3381.61,3,5,5,13,Loyal Customers
CLR-10381,398,2,164.92,1,2,1,4,Lost
CLR-10382,185,12,1068.58,2,4,4,10,At Risk
CLR-10383,157,5,786.77,3,3,3,9,Loyal Customers
CLR-10384,542,1,65.8,1,1,1,3,Lost
CLR-10385,691,1,140.9,1,1,1,3,Lost
CLR-10386,209,6,423.51,2,3,2,7,Other
CLR-10387,0,26,3499.17,5,5,5,15,Champions
CLR-10388,249,2,194.8,2,2,1,5,Lost
CLR-10389,24,14,2079.64,5,5,5,15,Champions
CLR-10390,104,5,655.15,3,3,3,9,Loyal Customers
CLR-10391,13,7,797.04,5,3,3,11,Loyal Customers
CLR-10392,15,9,831.94,5,4,3,12,Loyal Customers
CLR-10393,52,9,973.77,4,4,4,12,Champions
CLR-10394,76,31,3422.75,3,5,5,13,Loyal Customers
CLR-10395,27,9,875.94,5,4,3,12,Loyal Customers
CLR-10396,2,7,756.58,5,3,3,11,Loyal Customers
CLR-10397,368,7,637.67,2,3,3,8,At Risk
CLR-10398,91,2,373.7,3,2,2,7,Potential Loyalists
CLR-10400,110,6,458.15,3,3,2,8,Potential Loyalists
CLR-10401,108,3,241.75,3,2,1,6,Other
CLR-10403,352,4,272.8,2,2,2,6,Lost
CLR-10404,25,4,353.59,5,2,2,9,New Customers
CLR-10405,22,26,2738.31,5,5,5,15,Champions
CLR-10406,11,19,2340.7,5,5,5,15,Champions
CLR-10407,4,5,444.38,5,3,2,10,Potential Loyalists
CLR-10408,741,1,245.8,1,1,1,3,Lost
CLR-10409,258,8,773.83,2,4,3,9,At Risk
CLR-10410,100,2,354.8,3,2,2,7,Potential Loyalists
CLR-10411,182,8,495.08,2,4,2,8,Other
CLR-10412,96,5,440.62,3,3,2,8,Potential Loyalists
CLR-10413,224,12,951.57,2,4,4,10,At Risk
CLR-10414,503,15,1350.84,1,5,4,10,At Risk
CLR-10415,174,7,480.16,2,3,2,7,Other
CLR-10416,562,2,131.8,1,2,1,4,Lost
CLR-10417,82,15,1387.76,3,5,4,12,Loyal Customers
CLR-10418,280,6,911.08,2,3,4,9,At Risk
CLR-10419,2,23,3397.1,5,5,5,15,Champions
CLR-10420,78,2,302.22,3,2,2,7,Potential Loyalists
CLR-10421,568,11,1236.11,1,4,4,9,At Risk
CLR-10422,77,2,292.12,3,2,2,7,Potential Loyalists
CLR-10423,380,3,227.29,2,2,1,5,Lost
CLR-10424,230,5,1223.72,2,3,4,9,At Risk
CLR-10425,583,4,455.02,1,2,2,5,Lost
CLR-10426,242,7,557.95,2,3,3,8,At Risk
CLR-10427,28,5,465.28,5,3,2,10,Potential Loyalists
CLR-10428,72,1,98.9,3,1,1,5,Other
CLR-10429,8,22,3266.42,5,5,5,15,Champions
CLR-10430,93,4,363.84,3,2,2,7,Potential Loyalists
CLR-10431,69,10,1242.74,4,4,4,12,Champions
CLR-10432,94,27,3518.07,3,5,5,13,Loyal Customers
CLR-10433,737,1,167.8,1,1,1,3,Lost
CLR-10434,34,17,1931.18,4,5,5,14,Champions
CLR-10435,119,1,163.62,3,1,1,5,Other
CLR-10436,16,6,1137.18,5,3,4,12,Loyal Customers
CLR-10437,210,9,943.6,2,4,4,10,At Risk
CLR-10438,143,8,1114.52,3,4,4,11,Loyal Customers
CLR-10439,7,17,1593.39,5,5,5,15,Champions
CLR-10440,316,1,134.32,2,1,1,4,Lost
CLR-10441,3,6,469.41,5,3,2,10,Potential Loyalists
CLR-10442,147,13,1195.95,3,5,4,12,Loyal Customers
CLR-10443,90,30,4219.13,3,5,5,13,Loyal Customers
CLR-10444,182,10,1009.75,2,4,4,10,At Risk
CLR-10445,162,1,90.02,3,1,1,5,Other
CLR-10446,49,1,79.43,4,1,1,6,New Customers
CLR-10447,703,4,424.58,1,2,2,5,Lost
CLR-10448,142,10,1421.52,3,4,4,11,Loyal Customers
CLR-10449,303,10,1302.86,2,4,4,10,At Risk
CLR-10450,528,6,379.19,1,3,2,6,Other
CLR-10451,143,16,2354.08,3,5,5,13,Loyal Customers
CLR-10452,547,12,1296.94,1,4,4,9,At Risk
CLR-10453,291,3,307.7,2,2,2,6,Lost
CLR-10454,42,2,203.8,4,2,1,7,New Customers
CLR-10455,40,14,1612.08,4,5,5,14,Champions
CLR-10456,25,4,470.33,5,2,2,9,New Customers
CLR-10457,6,12,1260.64,5,4,4,13,Champions
CLR-10458,214,7,527.13,2,3,2,7,Other
CLR-10459,26,2,270.7,5,2,2,9,New Customers
CLR-10461,893,2,142.8,1,2,1,4,Lost
CLR-10462,500,8,564.07,1,4,3,8,At Risk
CLR-10463,531,1,126.56,1,1,1,3,Lost
CLR-10464,47,3,547.59,4,2,3,9,New Customers
CLR-10465,14,4,369.35,5,2,2,9,New Customers
CLR-10466,85,17,1632.73,3,5,5,13,Loyal Customers
CLR-10467,21,25,3012.08,5,5,5,15,Champions
CLR-10468,449,6,614.1,1,3,3,7,At Risk
CLR-10469,45,8,560.02,4,4,3,11,Loyal Customers
CLR-10470,153,2,156.42,3,2,1,6,Other
CLR-10471,46,1,61.96,4,1,1,6,New Customers
CLR-10472,102,6,620.07,3,3,3,9,Loyal Customers
CLR-10473,962,1,127.9,1,1,1,3,Lost
CLR-10474,42,17,1818.15,4,5,5,14,Champions
CLR-10475,44,2,258.13,4,2,2,8,New Customers
CLR-10476,64,7,1052.01,4,3,4,11,Loyal Customers
CLR-10478,29,10,1385.84,5,4,4,13,Champions
CLR-10479,131,8,1010.25,3,4,4,11,Loyal Customers
CLR-10480,50,3,241.34,4,2,1,7,New Customers
CLR-10481,152,1,71.92,3,1,1,5,Other
CLR-10482,729,4,363.39,1,2,2,5,Lost
CLR-10483,353,3,290.62,2,2,2,6,Lost
CLR-10484,6,18,2197.4,5,5,5,15,Champions
CLR-10485,262,6,781.55,2,3,3,8,At Risk
CLR-10486,41,4,393.48,4,2,2,8,New Customers
CLR-10487,462,6,537.7,1,3,3,7,At Risk
CLR-10488,424,12,1088.01,1,4,4,9,At Risk
CLR-10489,41,6,845.49,4,3,3,10,Loyal Customers
CLR-10490,481,18,1885.45,1,5,5,11,At Risk
CLR-10491,35,18,1487.0,4,5,5,14,Champions
CLR-10492,111,11,802.42,3,4,3,10,Loyal Customers
CLR-10493,16,12,1553.58,5,4,5,14,Champions
CLR-10494,5,38,5130.53,5,5,5,15,Champions
CLR-10495,166,9,1203.72,2,4,4,10,At Risk
CLR-10496,27,3,382.36,5,2,2,9,New Customers
CLR-10497,779,1,38.24,1,1,1,3,Lost
CLR-10498,139,3,509.74,3,2,2,7,Potential Loyalists
CLR-10499,535,1,86.9,1,1,1,3,Lost
CLR-10500,9,10,869.44,5,4,3,12,Loyal Customers
CLR-10501,31,16,2163.43,4,5,5,14,Champions
CLR-10502,95,5,341.38,3,3,2,8,Potential Loyalists
CLR-10503,185,2,176.83,2,2,1,5,Lost
CLR-10504,66,4,326.65,4,2,2,8,New Customers
CLR-10505,184,8,490.82,2,4,2,8,Other
CLR-10506,726,4,248.9,1,2,1,4,Lost
CLR-10507,233,1,31.9,2,1,1,4,Lost
CLR-10508,38,12,767.16,4,4,3,11,Loyal Customers
CLR-10509,47,11,1266.61,4,4,4,12,Champions
CLR-10510,14,4,432.04,5,2,2,9,New Customers
CLR-10511,52,6,456.85,4,3,2,9,Potential Loyalists
CLR-10512,16,4,423.67,5,2,2,9,New Customers
CLR-10513,409,2,157.62,1,2,1,4,Lost
CLR-10514,90,5,585.95,3,3,3,9,Loyal Customers
CLR-10515,21,1,94.26,5,1,1,7,New Customers
CLR-10516,22,1,77.9,5,1,1,7,New Customers
CLR-10517,35,7,529.15,4,3,2,9,Potential Loyalists
CLR-10518,6,22,2387.98,5,5,5,15,Champions
CLR-10520,100,3,370.05,3,2,2,7,Potential Loyalists
CLR-10521,39,7,762.42,4,3,3,10,Loyal Customers
CLR-10522,191,7,652.64,2,3,3,8,At Risk
CLR-10523,399,1,55.92,1,1,1,3,Lost
CLR-10524,143,16,1687.79,3,5,5,13,Loyal Customers
CLR-10525,68,8,1063.05,4,4,4,12,Champions
CLR-10526,99,7,587.96,3,3,3,9,Loyal Customers
CLR-10527,620,2,157.8,1,2,1,4,Lost
CLR-10528,273,10,1068.74,2,4,4,10,At Risk
CLR-10529,747,2,867.39,1,2,3,6,Lost
CLR-10530,50,13,1313.7,4,5,4,13,Champions
CLR-10531,78,15,1035.09,3,5,4,12,Loyal Customers
CLR-10532,412,1,72.68,1,1,1,3,Lost
CLR-10533,35,8,774.35,4,4,3,11,Loyal Customers
CLR-10534,70,11,1360.73,4,4,4,12,Champions
CLR-10535,52,8,866.66,4,4,3,11,Loyal Customers
CLR-10536,518,18,2797.25,1,5,5,11,At Risk
CLR-10537,23,39,4835.14,5,5,5,15,Champions
CLR-10538,12,2,317.56,5,2,2,9,New Customers
CLR-10539,11,10,1170.31,5,4,4,13,Champions
CLR-10540,962,1,124.02,1,1,1,3,Lost
CLR-10541,162,1,165.8,3,1,1,5,Other
CLR-10542,98,9,1527.14,3,4,5,12,Loyal Customers
CLR-10543,767,2,270.39,1,2,2,5,Lost
CLR-10544,309,13,1824.55,2,5,5,12,At Risk
CLR-10545,308,1,141.9,2,1,1,4,Lost
CLR-10546,30,16,1937.69,4,5,5,14,Champions
CLR-10547,48,8,1210.07,4,4,4,12,Champions
CLR-10548,168,2,247.8,2,2,1,5,Lost
CLR-10549,14,5,784.3,5,3,3,11,Loyal Customers
CLR-10550,15,3,267.51,5,2,2,9,New Customers
CLR-10551,500,1,264.33,1,1,2,4,Lost
CLR-10552,5,8,893.7,5,4,3,12,Loyal Customers
CLR-10553,373,8,736.52,2,4,3,9,At Risk
CLR-10554,394,8,1190.17,1,4,4,9,At Risk
CLR-10555,73,17,2403.73,3,5,5,13,Loyal Customers
CLR-10556,173,24,2376.43,2,5,5,12,At Risk
CLR-10557,118,3,341.92,3,2,2,7,Potential Loyalists
CLR-10558,530,4,661.36,1,2,3,6,Lost
CLR-10559,1060,1,54.32,1,1,1,3,Lost
CLR-10560,18,4,406.91,5,2,2,9,New Customers
CLR-10561,170,1,63.9,2,1,1,4,Lost
CLR-10562,46,16,2805.58,4,5,5,14,Champions
CLR-10563,42,11,795.44,4,4,3,11,Loyal Customers
CLR-10564,270,15,1757.87,2,5,5,12,At Risk
CLR-10566,32,1,187.04,4,1,1,6,New Customers
CLR-10568,98,4,277.6,3,2,2,7,Potential Loyalists
CLR-10569,408,1,176.9,1,1,1,3,Lost
CLR-10570,423,6,330.26,1,3,2,6,Other
CLR-10571,998,1,90.81,1,1,1,3,Lost
CLR-10572,197,1,230.16,2,1,1,4,Lost
CLR-10573,146,8,1031.62,3,4,4,11,Loyal Customers
CLR-10574,964,2,135.82,1,2,1,4,Lost
CLR-10575,257,8,766.08,2,4,3,9,At Risk
CLR-10576,27,15,1401.32,5,5,4,14,Champions
CLR-10577,254,3,599.5,2,2,3,7,Lost
CLR-10578,47,17,2097.44,4,5,5,14,Champions
CLR-10579,52,20,2146.58,4,5,5,14,Champions
CLR-10580,372,1,117.8,2,1,1,4,Lost
CLR-10581,213,12,980.95,2,4,4,10,At Risk
CLR-10582,92,6,560.09,3,3,3,9,Loyal Customers
CLR-10583,32,21,2344.07,4,5,5,14,Champions
CLR-10585,443,1,85.9,1,1,1,3,Lost
CLR-10586,15,7,739.19,5,3,3,11,Loyal Customers
CLR-10587,356,5,624.68,2,3,3,8,At Risk
CLR-10588,32,11,897.79,4,4,3,11,Loyal Customers
CLR-10589,107,12,1604.91,3,4,5,12,Loyal Customers
CLR-10590,381,12,1744.08,2,4,5,11,At Risk
CLR-10591,11,6,494.46,5,3,2,10,Potential Loyalists
CLR-10592,450,9,846.89,1,4,3,8,At Risk
CLR-10593,68,8,538.22,4,4,3,11,Loyal Customers
CLR-10594,171,1,280.53,2,1,2,5,Lost
CLR-10595,46,5,372.18,4,3,2,9,Potential Loyalists
CLR-10596,195,15,1442.09,2,5,4,11,At Risk
CLR-10597,405,10,1527.92,1,4,5,10,At Risk
CLR-10598,116,5,526.45,3,3,2,8,Potential Loyalists
CLR-10599,535,2,137.52,1,2,1,4,Lost
CLR-10600,524,8,769.75,1,4,3,8,At Risk
CLR-10601,283,9,1222.67,2,4,4,10,At Risk
CLR-10602,562,5,321.33,1,3,2,6,Other
CLR-10603,196,4,268.36,2,2,2,6,Lost
CLR-10604,36,5,405.56,4,3,2,9,Potential Loyalists
CLR-10605,105,6,1012.8,3,3,4,10,Loyal Customers
CLR-10606,70,16,2159.93,4,5,5,14,Champions
CLR-10607,613,6,580.57,1,3,3,7,At Risk
CLR-10608,83,18,2286.56,3,5,5,13,Loyal Customers
CLR-10609,456,1,164.61,1,1,1,3,Lost
CLR-10610,89,10,1002.25,3,4,4,11,Loyal Customers
CLR-10611,612,2,170.01,1,2,1,4,Lost
CLR-10612,11,13,1569.13,5,5,5,15,Champions
CLR-10613,116,1,67.9,3,1,1,5,Other
CLR-10614,215,7,720.46,2,3,3,8,At Risk
CLR-10615,510,1,165.8,1,1,1,3,Lost
CLR-10616,0,6,710.45,5,3,3,11,Loyal Customers
CLR-10617,55,7,785.07,4,3,3,10,Loyal Customers
CLR-10618,71,3,192.14,3,2,1,6,Other
CLR-10619,43,4,409.68,4,2,2,8,New Customers
CLR-10620,2,6,911.75,5,3,4,12,Loyal Customers
CLR-10622,39,9,890.83,4,4,3,11,Loyal Customers
CLR-10623,16,10,1522.07,5,4,5,14,Champions
CLR-10624,52,10,1252.69,4,4,4,12,Champions
CLR-10625,223,10,1402.24,2,4,4,10,At Risk
CLR-10626,279,3,149.98,2,2,1,5,Lost
CLR-10627,186,1,92.33,2,1,1,4,Lost
CLR-10628,52,1,76.93,4,1,1,6,New Customers
