customer_id,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last,is_churned
CLR-11377,2023-09-17,2024-12-15,13,1391.72,107.06,16,False
CLR-11378,2022-02-22,2024-09-02,11,1656.87,150.62,120,False
CLR-11379,2022-10-17,2024-04-27,4,211.31,52.83,248,True
CLR-11380,2022-06-20,2024-09-27,10,1077.84,107.78,95,False
CLR-11381,2022-06-09,2023-12-19,5,326.88,65.38,378,True
CLR-11382,2022-10-01,2023-02-18,2,181.8,90.9,682,True
CLR-11383,2022-02-14,2023-11-06,18,1971.39,109.52,421,True
CLR-11385,2022-01-27,2024-12-13,7,883.45,126.21,18,False
CLR-11386,2022-12-15,2023-03-27,2,140.41,70.2,645,True
CLR-11387,2022-05-13,2024-10-30,7,1008.85,144.12,62,False
CLR-11388,2023-10-09,2024-09-29,8,970.41,121.3,93,False
CLR-11389,2022-08-07,2024-10-12,8,730.46,91.31,80,False
CLR-11390,2022-06-22,2022-06-22,1,74.13,74.13,923,True
CLR-11391,2022-07-03,2024-10-10,10,994.31,99.43,82,False
CLR-11392,2022-01-18,2024-06-08,7,1845.46,263.64,206,True
CLR-11393,2022-01-16,2024-11-30,21,1688.63,80.41,31,False
CLR-11394,2024-03-03,2024-03-03,1,68.9,68.9,303,True
CLR-11395,2022-06-15,2024-11-30,9,1127.61,125.29,31,False
CLR-11396,2022-09-07,2024-12-07,8,1084.37,135.55,24,False
CLR-11397,2022-02-04,2024-07-30,9,1048.55,116.51,154,False
CLR-11398,2022-05-28,2024-08-14,8,594.35,74.29,139,False
CLR-11399,2022-01-13,2024-05-27,7,707.29,101.04,218,True
CLR-11400,2023-05-12,2024-08-05,5,294.54,58.91,148,False
CLR-11401,2022-12-23,2024-12-02,4,641.79,160.45,29,False
CLR-11402,2022-01-02,2024-11-22,16,1511.14,94.45,39,False
CLR-11403,2022-02-06,2024-12-11,18,2146.2,119.23,20,False
CLR-11404,2022-08-26,2024-11-21,11,1081.91,98.36,40,False
CLR-11405,2022-03-03,2024-07-01,11,1792.98,163.0,183,True
CLR-11406,2022-01-05,2024-11-25,39,4276.32,109.65,36,False
CLR-11407,2024-06-05,2024-06-05,1,147.9,147.9,209,True
CLR-11408,2022-08-12,2024-10-07,8,1048.75,131.09,85,False
CLR-11409,2022-02-04,2023-05-07,5,499.13,99.83,604,True
CLR-11410,2023-06-17,2024-11-04,5,542.61,108.52,57,False
CLR-11411,2022-04-13,2024-04-08,7,581.5,83.07,267,True
CLR-11412,2024-10-20,2024-10-20,1,301.8,301.8,72,False
CLR-11413,2022-12-13,2024-09-28,6,799.88,133.31,94,False
CLR-11414,2022-04-07,2024-01-17,10,1032.42,103.24,349,True
CLR-11415,2022-09-15,2024-05-23,6,794.26,132.38,222,True
CLR-11416,2022-10-24,2024-03-09,6,831.79,138.63,297,True
CLR-11417,2022-01-30,2024-11-13,19,2287.8,120.41,48,False
CLR-11418,2024-06-15,2024-12-12,2,281.6,140.8,19,False
CLR-11419,2022-03-03,2024-12-14,17,2160.84,127.11,17,False
CLR-11420,2022-03-25,2024-11-20,13,1525.43,117.34,41,False
CLR-11421,2024-07-05,2024-07-05,1,129.51,129.51,179,False
CLR-11422,2022-05-10,2024-12-03,12,1015.09,84.59,28,False
CLR-11423,2024-10-28,2024-10-28,1,98.91,98.91,64,False
CLR-11425,2022-01-01,2023-07-20,11,1128.12,102.56,530,True
CLR-11426,2022-06-19,2024-09-21,7,1479.06,211.29,101,False
CLR-11427,2022-01-07,2024-12-27,24,3352.44,139.68,4,False
CLR-11428,2024-12-24,2024-12-24,1,145.8,145.8,7,False
CLR-11430,2024-12-14,2024-12-14,1,139.8,139.8,17,False
CLR-11431,2022-04-27,2024-09-21,7,662.19,94.6,101,False
CLR-11432,2022-02-17,2024-12-05,15,2215.1,147.67,26,False
CLR-11433,2023-11-24,2023-11-24,1,119.18,119.18,403,True
CLR-11434,2022-01-15,2022-09-05,3,196.42,65.47,848,True
CLR-11436,2023-02-27,2023-12-21,4,566.91,141.73,376,True
CLR-11437,2022-01-16,2024-10-25,27,3391.03,125.59,67,False
CLR-11438,2022-06-05,2024-12-29,18,1938.0,107.67,2,False
CLR-11439,2023-02-28,2024-11-02,4,660.06,165.02,59,False
CLR-11440,2022-01-03,2024-09-01,22,3299.79,149.99,121,False
CLR-11441,2023-05-30,2024-12-12,8,1142.41,142.8,19,False
CLR-11442,2022-08-25,2024-10-08,8,1067.66,133.46,84,False
CLR-11443,2022-01-08,2024-01-30,11,1963.79,178.53,336,True
CLR-11444,2022-11-05,2023-09-08,9,1337.06,148.56,480,True
CLR-11445,2022-09-28,2023-08-11,7,871.89,124.56,508,True
CLR-11446,2023-08-12,2024-12-26,11,1019.5,92.68,5,False
CLR-11447,2023-11-30,2024-12-21,10,1378.65,137.86,10,False
CLR-11448,2024-06-05,2024-12-19,3,435.19,145.06,12,False
CLR-11449,2023-10-14,2024-11-23,5,539.94,107.99,38,False
CLR-11450,2022-01-25,2024-11-25,25,2988.79,119.55,36,False
CLR-11451,2023-04-10,2024-10-05,9,1316.64,146.29,87,False
CLR-11452,2022-01-03,2024-12-21,30,4424.85,147.5,10,False
CLR-11453,2022-05-06,2024-05-21,8,1168.08,146.01,224,True
CLR-11454,2024-08-12,2024-11-04,3,166.83,55.61,57,False
CLR-11456,2022-08-26,2024-10-06,11,1103.93,100.36,86,False
CLR-11457,2023-10-09,2024-11-09,7,627.17,89.6,52,False
CLR-11458,2024-07-19,2024-07-19,1,131.12,131.12,165,False
CLR-11459,2022-03-31,2024-09-30,23,3994.93,173.69,92,False
CLR-11460,2024-05-25,2024-08-01,2,122.61,61.31,152,False
CLR-11461,2022-04-14,2023-03-05,4,444.78,111.2,667,True
CLR-11462,2023-01-22,2024-10-01,9,2063.8,229.31,91,False
CLR-11463,2023-06-18,2024-09-19,3,367.54,122.51,103,False
CLR-11464,2022-05-06,2024-05-20,12,1000.12,83.34,225,True
CLR-11465,2022-07-16,2024-06-19,12,1114.81,92.9,195,True
CLR-11466,2022-01-19,2023-09-29,16,1649.43,103.09,459,True
CLR-11467,2024-10-29,2024-10-29,1,387.8,387.8,63,False
CLR-11468,2023-02-08,2024-12-09,10,1565.29,156.53,22,False
CLR-11469,2024-11-05,2024-11-05,1,45.43,45.43,56,False
CLR-11470,2023-08-23,2024-09-05,5,911.63,182.33,117,False
CLR-11471,2023-04-19,2024-01-30,3,180.9,60.3,336,True
CLR-11472,2024-11-12,2024-11-28,2,99.84,49.92,33,False
CLR-11473,2022-03-01,2024-10-24,5,482.09,96.42,68,False
CLR-11474,2024-06-04,2024-12-11,3,572.6,190.87,20,False
CLR-11475,2022-01-10,2023-10-23,10,697.34,69.73,435,True
CLR-11476,2022-01-03,2023-10-30,4,556.29,139.07,428,True
CLR-11477,2023-10-06,2024-11-10,8,540.93,67.62,51,False
CLR-11478,2023-11-02,2024-07-23,5,558.69,111.74,161,False
CLR-11479,2023-06-23,2024-02-15,3,211.61,70.54,320,True
CLR-11480,2022-03-08,2024-10-24,10,1096.16,109.62,68,False
CLR-11481,2022-01-12,2024-12-30,33,4726.87,143.24,1,False
CLR-11482,2022-12-25,2024-04-13,4,361.58,90.4,262,True
CLR-11483,2022-06-12,2024-05-08,6,768.62,128.1,237,True
CLR-11484,2022-02-26,2024-11-04,15,1550.87,103.39,57,False
CLR-11485,2022-02-12,2024-11-29,16,1759.83,109.99,32,False
CLR-11486,2023-05-11,2024-11-08,6,798.7,133.12,53,False
CLR-11487,2023-10-31,2024-12-14,12,1612.8,134.4,17,False
CLR-11488,2023-02-07,2023-10-05,2,163.42,81.71,453,True
CLR-11489,2024-10-01,2024-12-30,2,150.42,75.21,1,False
CLR-11490,2022-01-01,2024-10-16,13,1268.92,97.61,76,False
CLR-11491,2022-02-11,2024-12-20,16,1367.94,85.5,11,False
CLR-11492,2024-04-19,2024-12-31,6,467.14,77.86,0,False
CLR-11493,2022-04-13,2024-11-11,13,1644.89,126.53,50,False
CLR-11494,2022-11-26,2024-08-25,7,709.31,101.33,128,False
CLR-11495,2022-06-30,2023-07-12,2,126.03,63.02,538,True
CLR-11496,2022-04-26,2022-04-26,1,161.8,161.8,980,True
CLR-11497,2022-01-17,2024-11-17,38,4203.69,110.62,44,False
CLR-11498,2024-08-08,2024-08-08,1,158.9,158.9,145,False
CLR-11499,2022-04-30,2024-11-05,4,786.87,196.72,56,False
CLR-11501,2022-05-11,2024-12-18,6,983.07,163.84,13,False
CLR-11502,2022-12-27,2024-10-17,13,1490.63,114.66,75,False
CLR-11503,2023-05-17,2023-05-17,1,117.8,117.8,594,True
CLR-11504,2022-01-24,2024-11-01,18,2244.11,124.67,60,False
CLR-11505,2022-02-22,2024-12-29,13,1876.14,144.32,2,False
CLR-11506,2022-01-20,2024-07-12,22,2405.26,109.33,172,False
CLR-11507,2022-01-04,2024-12-30,15,2100.64,140.04,1,False
CLR-11508,2022-01-18,2024-09-06,11,902.48,82.04,116,False
CLR-11509,2022-06-08,2023-12-25,4,539.86,134.96,372,True
CLR-11510,2022-10-04,2024-05-02,10,1246.92,124.69,243,True
CLR-11511,2022-01-16,2024-01-09,18,2324.29,129.13,357,True
CLR-11512,2022-12-22,2023-07-05,3,306.96,102.32,545,True
CLR-11513,2022-06-21,2024-06-23,17,2516.12,148.01,191,True
CLR-11514,2022-01-05,2022-01-05,1,40.72,40.72,1091,True
CLR-11515,2022-03-08,2024-12-23,11,1096.83,99.71,8,False
CLR-11516,2022-01-15,2024-12-13,33,3201.38,97.01,18,False
CLR-11517,2023-12-02,2024-07-18,4,339.45,84.86,166,False
CLR-11518,2022-01-02,2024-12-31,25,3045.42,121.82,0,False
CLR-11519,2022-01-04,2024-12-26,17,2493.49,146.68,5,False
CLR-11520,2023-01-04,2023-07-04,4,556.42,139.1,546,True
CLR-11521,2022-09-10,2023-11-05,4,381.78,95.44,422,True
CLR-11522,2022-06-24,2024-05-27,4,365.45,91.36,218,True
CLR-11523,2024-05-08,2024-05-08,1,109.9,109.9,237,True
CLR-11524,2022-06-05,2023-06-03,6,460.09,76.68,577,True
CLR-11525,2022-10-05,2024-10-05,6,645.16,107.53,87,False
CLR-11526,2024-04-03,2024-12-18,8,853.25,106.66,13,False
CLR-11527,2022-01-07,2024-07-23,5,584.94,116.99,161,False
CLR-11528,2023-03-21,2024-08-16,7,923.57,131.94,137,False
CLR-11529,2022-09-04,2024-04-23,5,716.8,143.36,252,True
CLR-11530,2024-04-19,2024-12-12,8,747.58,93.45,19,False
CLR-11531,2022-01-05,2024-11-02,10,1364.33,136.43,59,False
CLR-11532,2022-07-02,2024-07-25,7,745.71,106.53,159,False
CLR-11533,2022-01-14,2024-12-01,20,2457.48,122.87,30,False
CLR-11534,2022-01-07,2024-08-03,10,1076.93,107.69,150,False
CLR-11535,2022-02-01,2024-12-16,11,1123.05,102.1,15,False
CLR-11536,2022-12-15,2024-12-08,7,563.79,80.54,23,False
CLR-11537,2023-06-23,2023-06-23,1,45.81,45.81,557,True
CLR-11538,2022-06-04,2024-09-05,6,870.02,145.0,117,False
CLR-11539,2022-11-05,2024-12-02,6,448.37,74.73,29,False
CLR-11540,2022-07-18,2024-06-10,4,499.54,124.88,204,True
CLR-11541,2022-09-05,2024-12-26,7,1255.45,179.35,5,False
CLR-11542,2022-03-10,2024-11-26,10,875.4,87.54,35,False
CLR-11543,2024-06-24,2024-10-03,2,200.75,100.38,89,False
CLR-11544,2024-06-08,2024-09-30,2,638.03,319.02,92,False
CLR-11545,2022-01-06,2023-11-17,9,956.29,106.25,410,True
CLR-11546,2022-02-13,2023-12-30,4,557.01,139.25,367,True
CLR-11547,2022-01-03,2024-05-16,24,2656.51,110.69,229,True
CLR-11548,2022-09-17,2024-01-15,3,540.22,180.07,351,True
CLR-11549,2022-06-16,2024-09-17,8,961.48,120.18,105,False
CLR-11550,2024-10-19,2024-10-19,1,241.8,241.8,73,False
CLR-11551,2022-03-01,2023-10-20,16,2164.39,135.27,438,True
CLR-11552,2023-01-31,2024-12-01,2,614.86,307.43,30,False
CLR-11553,2022-03-16,2023-09-22,2,141.96,70.98,466,True
CLR-11554,2024-01-25,2024-07-21,3,421.96,140.65,163,False
CLR-11555,2022-01-04,2024-02-08,2,296.12,148.06,327,True
CLR-11556,2022-01-25,2023-07-10,8,946.31,118.29,540,True
CLR-11557,2022-12-08,2024-11-21,13,1327.84,102.14,40,False
CLR-11558,2022-12-23,2024-07-09,12,1051.07,87.59,175,False
CLR-11559,2023-03-07,2024-11-29,21,2237.59,106.55,32,False
CLR-11560,2022-06-29,2024-11-17,9,1743.57,193.73,44,False
CLR-11561,2022-05-10,2024-12-30,8,977.79,122.22,1,False
CLR-11562,2022-08-12,2022-08-12,1,39.02,39.02,872,True
CLR-11563,2022-01-09,2024-11-03,28,3271.55,116.84,58,False
CLR-11564,2023-10-13,2024-11-25,4,337.88,84.47,36,False
CLR-11565,2024-02-16,2024-11-14,6,818.85,136.48,47,False
CLR-11566,2022-04-30,2024-12-02,8,867.04,108.38,29,False
CLR-11567,2024-03-09,2024-03-09,1,42.33,42.33,297,True
CLR-11568,2022-01-28,2023-12-22,14,1520.45,108.6,375,True
CLR-11569,2023-12-31,2024-08-06,2,313.52,156.76,147,False
CLR-11570,2023-06-04,2024-12-14,8,702.26,87.78,17,False
CLR-11571,2022-11-23,2023-12-09,4,519.56,129.89,388,True
CLR-11572,2024-03-11,2024-11-30,5,738.76,147.75,31,False
CLR-11573,2024-04-07,2024-04-07,1,28.9,28.9,268,True
CLR-11574,2022-04-20,2024-12-22,21,2108.94,100.43,9,False
CLR-11575,2022-05-05,2024-12-31,12,1443.98,120.33,0,False
CLR-11576,2024-05-10,2024-12-30,6,612.5,102.08,1,False
CLR-11577,2022-07-31,2024-12-08,10,861.36,86.14,23,False
CLR-11578,2022-08-19,2024-07-28,15,2396.63,159.78,156,False
CLR-11579,2024-03-14,2024-11-28,3,407.65,135.88,33,False
CLR-11580,2022-01-11,2024-07-21,16,1228.55,76.78,163,False
CLR-11581,2023-11-06,2024-12-02,8,973.41,121.68,29,False
CLR-11582,2022-01-02,2023-12-19,10,1018.38,101.84,378,True
CLR-11583,2022-07-05,2024-11-21,6,386.54,64.42,40,False
CLR-11584,2023-03-11,2023-05-08,4,599.03,149.76,603,True
CLR-11585,2022-01-10,2024-12-12,25,2823.25,112.93,19,False
CLR-11586,2022-03-19,2024-01-29,8,739.31,92.41,337,True
CLR-11587,2024-06-16,2024-12-12,5,497.37,99.47,19,False
CLR-11588,2022-01-31,2024-04-29,12,1769.32,147.44,246,True
CLR-11589,2023-07-24,2023-12-25,2,396.8,198.4,372,True
CLR-11590,2022-01-24,2023-07-29,13,1714.22,131.86,521,True
CLR-11591,2024-10-16,2024-11-03,2,93.84,46.92,58,False
CLR-11592,2024-09-12,2024-09-12,1,119.8,119.8,110,False
CLR-11593,2022-10-09,2024-03-14,6,926.16,154.36,292,True
CLR-11594,2022-07-17,2024-11-22,8,1133.31,141.66,39,False
CLR-11595,2022-04-06,2024-05-17,9,900.79,100.09,228,True
CLR-11596,2022-04-19,2024-12-22,12,1502.61,125.22,9,False
CLR-11597,2022-01-24,2024-07-06,12,1342.43,111.87,178,False
CLR-11598,2022-11-09,2024-03-23,9,1415.41,157.27,283,True
CLR-11599,2022-01-21,2024-05-29,18,1982.22,110.12,216,True
CLR-11600,2022-01-02,2024-09-22,4,580.03,145.01,100,False
CLR-11601,2022-01-16,2024-12-07,24,2768.14,115.34,24,False
CLR-11602,2022-04-14,2024-03-23,6,932.41,155.4,283,True
CLR-11603,2022-01-04,2024-09-25,27,3581.33,132.64,97,False
CLR-11604,2022-10-28,2024-12-25,14,1941.44,138.67,6,False
CLR-11605,2022-03-28,2024-08-18,21,2446.97,116.52,135,False
CLR-11606,2023-12-29,2023-12-29,1,108.9,108.9,368,True
CLR-11607,2022-10-27,2023-05-12,5,440.21,88.04,599,True
CLR-11609,2022-11-15,2024-11-29,4,408.55,102.14,32,False
CLR-11610,2022-05-22,2023-03-28,6,671.43,111.91,644,True
CLR-11611,2024-08-25,2024-08-25,1,165.9,165.9,128,False
CLR-11612,2023-05-26,2024-12-22,14,2210.34,157.88,9,False
CLR-11613,2022-01-22,2024-08-25,27,3786.96,140.26,128,False
CLR-11614,2022-01-27,2024-11-23,13,1164.1,89.55,38,False
CLR-11615,2024-03-20,2024-07-10,2,238.8,119.4,174,False
CLR-11617,2023-02-25,2023-02-25,1,88.32,88.32,675,True
CLR-11618,2022-01-21,2024-12-05,11,1694.53,154.05,26,False
CLR-11619,2023-01-23,2024-06-07,5,532.72,106.54,207,True
CLR-11620,2022-05-18,2024-02-15,9,910.9,101.21,320,True
CLR-11621,2022-01-19,2024-12-14,16,1606.27,100.39,17,False
CLR-11622,2022-01-13,2023-07-10,10,836.55,83.66,540,True
CLR-11623,2022-07-30,2024-06-08,6,725.41,120.9,206,True
CLR-11624,2024-01-13,2024-10-08,5,777.59,155.52,84,False
CLR-11625,2022-06-17,2024-05-30,5,670.86,134.17,215,True
CLR-11627,2024-02-10,2024-02-10,1,118.53,118.53,325,True
CLR-11628,2023-10-05,2024-06-07,6,851.92,141.99,207,True
CLR-11629,2022-01-06,2024-11-09,20,2051.53,102.58,52,False
CLR-11630,2022-02-05,2024-11-02,14,1412.87,100.92,59,False
CLR-11631,2024-07-20,2024-11-26,4,331.53,82.88,35,False
CLR-11632,2022-01-07,2024-08-08,17,1872.34,110.14,145,False
CLR-11633,2022-05-14,2023-06-23,4,334.22,83.56,557,True
CLR-11634,2022-01-05,2024-12-06,10,893.14,89.31,25,False
CLR-11635,2022-12-04,2023-12-09,4,446.01,111.5,388,True
CLR-11636,2023-09-17,2024-07-17,3,373.17,124.39,167,False
CLR-11637,2022-01-02,2024-12-31,40,3843.46,96.09,0,False
CLR-11638,2023-02-26,2024-12-12,12,1919.87,159.99,19,False
CLR-11639,2022-09-15,2024-10-09,5,430.74,86.15,83,False
CLR-11640,2022-02-12,2023-06-14,4,420.65,105.16,566,True
CLR-11641,2023-07-02,2024-12-31,16,1740.5,108.78,0,False
CLR-11642,2022-01-16,2023-12-09,10,700.81,70.08,388,True
CLR-11643,2022-05-30,2022-05-30,1,77.9,77.9,946,True
CLR-11644,2022-04-15,2022-11-23,2,182.02,91.01,769,True
CLR-11645,2023-01-05,2023-01-05,1,47.53,47.53,726,True
CLR-11646,2024-09-20,2024-09-20,1,118.9,118.9,102,False
CLR-11647,2022-03-26,2024-10-06,14,1079.33,77.1,86,False
CLR-11648,2022-01-15,2024-12-14,19,3002.53,158.03,17,False
CLR-11649,2024-07-16,2024-07-16,1,83.9,83.9,168,False
CLR-11650,2023-06-20,2024-11-16,6,253.85,42.31,45,False
CLR-11651,2022-07-27,2024-12-19,11,1020.85,92.8,12,False
CLR-11652,2022-01-05,2024-05-08,12,1052.79,87.73,237,True
CLR-11653,2022-01-06,2024-12-31,31,3931.27,126.82,0,False
CLR-11654,2022-04-04,2024-04-14,6,854.55,142.42,261,True
CLR-11655,2022-01-14,2024-11-23,15,1530.88,102.06,38,False
CLR-11656,2022-06-08,2022-07-13,2,146.12,73.06,902,True
CLR-11657,2023-03-18,2024-05-02,5,380.13,76.03,243,True
CLR-11658,2022-01-11,2024-08-24,14,1403.96,100.28,129,False
CLR-11659,2024-06-23,2024-12-18,6,921.78,153.63,13,False
CLR-11660,2022-01-25,2024-12-04,26,2627.54,101.06,27,False
CLR-11661,2022-10-22,2024-12-06,8,646.44,80.81,25,False
CLR-11662,2024-11-27,2024-11-27,1,120.72,120.72,34,False
CLR-11663,2023-01-04,2024-08-14,6,547.01,91.17,139,False
CLR-11664,2022-01-21,2024-12-11,11,1597.63,145.24,20,False
CLR-11665,2023-03-05,2023-03-05,1,311.8,311.8,667,True
CLR-11666,2023-05-03,2024-11-30,4,548.87,137.22,31,False
CLR-11667,2022-06-26,2024-10-30,3,210.48,70.16,62,False
CLR-11668,2024-07-24,2024-12-24,9,1527.41,169.71,7,False
CLR-11669,2023-04-15,2024-12-22,5,499.53,99.91,9,False
CLR-11670,2022-10-09,2024-10-30,13,1382.05,106.31,62,False
CLR-11671,2024-03-22,2024-11-18,3,337.73,112.58,43,False
CLR-11672,2022-02-04,2024-12-24,19,2252.52,118.55,7,False
CLR-11673,2022-02-21,2024-12-23,20,1483.41,74.17,8,False
CLR-11675,2022-03-10,2024-01-27,11,1188.24,108.02,339,True
CLR-11676,2022-01-04,2023-09-01,9,1709.49,189.94,487,True
CLR-11677,2023-07-19,2024-12-14,2,195.02,97.51,17,False
CLR-11678,2024-04-09,2024-11-21,3,344.91,114.97,40,False
CLR-11679,2022-04-01,2024-09-12,12,1806.32,150.53,110,False
CLR-11680,2022-10-04,2024-12-05,27,3596.2,133.19,26,False
CLR-11681,2022-04-10,2024-11-14,12,1482.64,123.55,47,False
CLR-11682,2022-04-26,2022-04-26,1,76.41,76.41,980,True
CLR-11683,2024-05-19,2024-12-11,5,999.15,199.83,20,False
CLR-11684,2022-10-31,2023-07-09,4,193.43,48.36,541,True
CLR-11685,2022-06-26,2024-11-26,17,1629.62,95.86,35,False
CLR-11686,2023-09-14,2023-09-14,1,166.9,166.9,474,True
CLR-11687,2022-04-06,2023-11-12,3,296.69,98.9,415,True
CLR-11688,2024-03-28,2024-09-02,3,457.59,152.53,120,False
CLR-11689,2023-10-22,2024-12-24,10,949.87,94.99,7,False
CLR-11690,2024-06-26,2024-12-23,3,398.93,132.98,8,False
CLR-11691,2022-01-12,2023-06-18,5,608.45,121.69,562,True
CLR-11692,2022-01-10,2024-12-03,21,2334.41,111.16,28,False
CLR-11693,2023-09-14,2024-12-14,9,1502.56,166.95,17,False
CLR-11694,2022-01-01,2023-04-20,3,285.43,95.14,621,True
CLR-11695,2022-03-07,2023-11-10,8,1062.96,132.87,417,True
CLR-11696,2024-03-22,2024-10-16,2,178.71,89.36,76,False
CLR-11697,2022-04-17,2024-08-20,8,902.32,112.79,133,False
CLR-11698,2022-04-27,2024-10-01,6,879.65,146.61,91,False
CLR-11699,2022-01-23,2024-06-02,9,668.24,74.25,212,True
CLR-11700,2022-01-30,2024-11-30,26,2690.36,103.48,31,False
CLR-11701,2022-04-01,2024-04-19,10,1360.75,136.07,256,True
CLR-11703,2024-03-02,2024-03-02,1,50.9,50.9,304,True
CLR-11704,2023-06-09,2024-09-17,3,220.26,73.42,105,False
CLR-11705,2023-11-15,2024-11-17,13,1825.85,140.45,44,False
CLR-11706,2023-01-23,2024-12-03,6,605.09,100.85,28,False
CLR-11707,2022-01-04,2024-12-22,27,4180.7,154.84,9,False
CLR-11708,2022-03-24,2024-08-14,9,1245.99,138.44,139,False
CLR-11709,2024-12-29,2024-12-29,1,110.9,110.9,2,False
CLR-11710,2023-03-25,2024-12-31,13,1130.46,86.96,0,False
CLR-11711,2022-01-01,2024-07-14,9,1667.03,185.23,170,False
CLR-11712,2022-01-14,2023-01-16,13,1160.4,89.26,715,True
CLR-11713,2022-07-13,2024-12-18,11,1243.53,113.05,13,False
CLR-11714,2024-10-23,2024-10-23,1,77.9,77.9,69,False
CLR-11715,2024-06-13,2024-12-19,2,138.82,69.41,12,False
CLR-11716,2024-11-10,2024-11-23,2,378.12,189.06,38,False
CLR-11717,2022-01-10,2024-08-26,20,2014.25,100.71,127,False
CLR-11718,2022-03-11,2024-11-15,7,645.5,92.21,46,False
CLR-11719,2023-03-25,2024-10-23,4,618.33,154.58,69,False
CLR-11720,2022-01-12,2024-11-18,12,1029.1,85.76,43,False
CLR-11721,2022-04-08,2024-06-25,15,1965.06,131.0,189,True
CLR-11722,2022-03-09,2024-12-25,7,863.46,123.35,6,False
CLR-11723,2022-11-17,2024-06-27,12,1149.93,95.83,187,True
CLR-11724,2022-07-15,2023-11-27,3,283.53,94.51,400,True
CLR-11725,2022-03-31,2024-07-08,11,1279.59,116.33,176,False
CLR-11726,2022-03-01,2024-11-18,10,1130.02,113.0,43,False
CLR-11727,2023-12-20,2024-11-29,11,1439.37,130.85,32,False
CLR-11728,2024-10-23,2024-10-23,1,77.9,77.9,69,False
CLR-11729,2024-04-10,2024-04-10,1,143.56,143.56,265,True
CLR-11730,2022-01-14,2024-09-02,11,1121.68,101.97,120,False
CLR-11731,2024-06-12,2024-12-18,3,175.73,58.58,13,False
CLR-11732,2022-12-15,2022-12-15,1,341.53,341.53,747,True
CLR-11733,2022-05-22,2024-10-25,18,2215.49,123.08,67,False
CLR-11734,2024-08-23,2024-08-23,1,181.9,181.9,130,False
CLR-11735,2022-12-03,2024-12-29,19,2197.98,115.68,2,False
CLR-11736,2022-05-31,2024-11-06,20,2484.42,124.22,55,False
CLR-11737,2022-01-03,2023-09-20,11,1201.19,109.2,468,True
CLR-11738,2022-01-16,2024-05-23,6,476.42,79.4,222,True
CLR-11739,2022-01-04,2024-12-18,26,2386.01,91.77,13,False
CLR-11740,2022-12-14,2022-12-14,1,87.9,87.9,748,True
CLR-11741,2022-01-04,2024-05-02,8,749.28,93.66,243,True
CLR-11742,2023-04-16,2024-12-07,7,989.75,141.39,24,False
CLR-11743,2023-10-26,2024-11-27,7,729.51,104.22,34,False
CLR-11744,2022-05-23,2024-12-12,14,1937.67,138.4,19,False
CLR-11745,2024-07-22,2024-10-26,2,692.26,346.13,66,False
CLR-11746,2022-02-27,2024-11-26,14,2118.48,151.32,35,False
CLR-11747,2022-11-23,2023-01-12,2,168.91,84.46,719,True
CLR-11748,2022-05-05,2024-06-14,11,1356.35,123.3,200,True
CLR-11749,2022-01-13,2024-10-20,12,1528.67,127.39,72,False
CLR-11750,2022-07-18,2024-10-31,14,1334.02,95.29,61,False
CLR-11751,2022-01-20,2024-11-30,15,2033.36,135.56,31,False
CLR-11752,2022-05-13,2024-11-13,12,1619.06,134.92,48,False
CLR-11753,2023-06-22,2024-07-02,3,627.97,209.32,182,True
CLR-11754,2023-06-06,2023-06-06,1,35.92,35.92,574,True
CLR-11755,2023-06-21,2024-12-18,6,938.88,156.48,13,False
CLR-11756,2024-08-23,2024-12-14,2,159.82,79.91,17,False
CLR-11757,2022-06-08,2024-11-01,8,1098.67,137.33,60,False
CLR-11758,2024-09-01,2024-09-01,1,62.01,62.01,121,False
CLR-11759,2022-05-01,2024-10-23,18,1673.44,92.97,69,False
CLR-11760,2023-12-10,2024-11-03,9,681.91,75.77,58,False
CLR-11761,2022-04-20,2023-11-11,5,528.3,105.66,416,True
CLR-11762,2022-04-18,2024-11-08,19,2095.81,110.31,53,False
CLR-11763,2023-06-16,2024-09-03,5,665.38,133.08,119,False
CLR-11764,2022-03-24,2023-07-03,6,687.68,114.61,547,True
CLR-11765,2023-10-24,2024-12-08,4,346.61,86.65,23,False
CLR-11767,2022-01-27,2023-12-02,5,393.59,78.72,395,True
CLR-11768,2022-05-31,2024-03-31,6,1141.28,190.21,275,True
CLR-11769,2024-03-26,2024-12-02,4,380.45,95.11,29,False
CLR-11770,2023-10-27,2024-11-19,5,410.5,82.1,42,False
CLR-11771,2023-12-22,2024-12-18,6,774.7,129.12,13,False
CLR-11772,2022-01-29,2024-09-08,14,1723.31,123.09,114,False
CLR-11773,2022-01-15,2024-10-01,16,1514.48,94.66,91,False
CLR-11774,2022-03-09,2023-11-29,6,477.37,79.56,398,True
CLR-11775,2024-02-19,2024-06-21,2,169.53,84.76,193,True
CLR-11776,2024-09-24,2024-09-24,1,142.9,142.9,98,False
CLR-11777,2022-04-14,2023-05-31,7,476.55,68.08,580,True
CLR-11778,2022-09-11,2023-05-13,3,186.92,62.31,598,True
CLR-11779,2022-12-19,2024-08-18,5,694.96,138.99,135,False
CLR-11780,2024-03-13,2024-07-07,6,797.57,132.93,177,False
CLR-11781,2022-01-12,2024-01-08,10,1159.86,115.99,358,True
